timestamp,count,density,density_level,feed_id
2025-09-02T19:01:37.147861,22,2.387152777777778,Critical,33da37c0
2025-09-02T19:01:40.067208,16,1.7361111111111112,Extreme,33da37c0
2025-09-02T19:01:43.431427,20,2.170138888888889,Critical,33da37c0
2025-09-02T19:01:47.097066,23,2.4956597222222223,Critical,33da37c0
2025-09-02T19:01:50.604358,21,2.2786458333333335,Critical,33da37c0
2025-09-02T19:01:54.559951,27,2.9296875,Critical,33da37c0
2025-09-02T19:01:58.670230,26,2.821180555555556,Critical,33da37c0
2025-09-02T19:02:02.600924,23,2.4956597222222223,Critical,33da37c0
2025-09-02T19:02:06.113589,20,2.170138888888889,Critical,33da37c0
2025-09-02T19:02:09.458046,20,2.170138888888889,Critical,33da37c0
2025-09-02T19:02:12.689031,16,1.7361111111111112,Extreme,33da37c0
2025-09-02T19:02:16.934891,25,2.712673611111111,Critical,33da37c0
2025-09-02T19:02:19.974797,23,2.4956597222222223,Critical,33da37c0
2025-09-02T19:02:22.539328,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:02:25.172656,21,2.2786458333333335,Critical,33da37c0
2025-09-02T19:02:28.631992,25,2.712673611111111,Critical,33da37c0
2025-09-02T19:02:32.373939,26,2.821180555555556,Critical,33da37c0
2025-09-02T19:02:35.809623,18,1.9531250000000002,Extreme,33da37c0
2025-09-02T19:02:38.740529,15,1.6276041666666667,Extreme,33da37c0
2025-09-02T19:02:41.791839,18,1.9531250000000002,Extreme,33da37c0
2025-09-02T19:02:45.364441,26,2.821180555555556,Critical,33da37c0
2025-09-02T19:02:48.630086,23,2.4956597222222223,Critical,33da37c0
2025-09-02T19:02:52.101161,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:02:55.259561,22,2.387152777777778,Critical,33da37c0
2025-09-02T19:02:58.636905,23,2.4956597222222223,Critical,33da37c0
2025-09-02T19:03:02.164172,20,2.170138888888889,Critical,33da37c0
2025-09-02T19:03:05.213252,19,2.0616319444444446,Critical,33da37c0
2025-09-02T19:03:08.040063,17,1.8446180555555558,Extreme,33da37c0
2025-09-02T19:03:11.495893,23,2.4956597222222223,Critical,33da37c0
2025-09-02T19:03:14.638322,20,2.170138888888889,Critical,33da37c0
2025-09-02T19:03:17.796700,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:03:21.166038,20,2.170138888888889,Critical,33da37c0
2025-09-02T19:03:24.340177,25,2.712673611111111,Critical,33da37c0
2025-09-02T19:03:27.356462,25,2.712673611111111,Critical,33da37c0
2025-09-02T19:03:30.403101,20,2.170138888888889,Critical,33da37c0
2025-09-02T19:03:33.430308,18,1.9531250000000002,Extreme,33da37c0
2025-09-02T19:03:36.598069,16,1.7361111111111112,Extreme,33da37c0
2025-09-02T19:03:39.694184,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:03:42.681734,18,1.9531250000000002,Extreme,33da37c0
2025-09-02T19:03:46.365497,27,2.9296875,Critical,33da37c0
2025-09-02T19:03:49.678974,21,2.2786458333333335,Critical,33da37c0
2025-09-02T19:03:52.894132,23,2.4956597222222223,Critical,33da37c0
2025-09-02T19:03:56.150271,22,2.387152777777778,Critical,33da37c0
2025-09-02T19:03:59.124259,18,1.9531250000000002,Extreme,33da37c0
2025-09-02T19:04:02.145743,16,1.7361111111111112,Extreme,33da37c0
2025-09-02T19:04:05.312038,19,2.0616319444444446,Critical,33da37c0
2025-09-02T19:04:08.765869,26,2.821180555555556,Critical,33da37c0
2025-09-02T19:04:12.098141,26,2.821180555555556,Critical,33da37c0
2025-09-02T19:04:15.374452,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:04:18.689113,22,2.387152777777778,Critical,33da37c0
2025-09-02T19:04:22.024432,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:04:25.302274,22,2.387152777777778,Critical,33da37c0
2025-09-02T19:04:28.312026,16,1.7361111111111112,Extreme,33da37c0
2025-09-02T19:04:31.566259,21,2.2786458333333335,Critical,33da37c0
2025-09-02T19:04:35.015808,21,2.2786458333333335,Critical,33da37c0
2025-09-02T19:04:38.430195,21,2.2786458333333335,Critical,33da37c0
2025-09-02T19:04:41.870219,25,2.712673611111111,Critical,33da37c0
2025-09-02T19:04:45.219831,21,2.2786458333333335,Critical,33da37c0
2025-09-02T19:04:48.519473,23,2.4956597222222223,Critical,33da37c0
2025-09-02T19:04:52.315350,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:04:55.433333,18,1.9531250000000002,Extreme,33da37c0
2025-09-02T19:04:58.428053,17,1.8446180555555558,Extreme,33da37c0
2025-09-02T19:05:01.618417,19,2.0616319444444446,Critical,33da37c0
2025-09-02T19:05:04.910561,26,2.821180555555556,Critical,33da37c0
2025-09-02T19:05:08.072797,19,2.0616319444444446,Critical,33da37c0
2025-09-02T19:05:11.436613,22,2.387152777777778,Critical,33da37c0
2025-09-02T19:05:14.546135,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:05:17.649486,22,2.387152777777778,Critical,33da37c0
2025-09-02T19:05:20.958820,22,2.387152777777778,Critical,33da37c0
2025-09-02T19:05:24.022693,16,1.7361111111111112,Extreme,33da37c0
2025-09-02T19:05:27.044231,15,1.6276041666666667,Extreme,33da37c0
2025-09-02T19:05:29.892272,16,1.7361111111111112,Extreme,33da37c0
2025-09-02T19:05:33.081749,26,2.821180555555556,Critical,33da37c0
2025-09-02T19:05:36.405604,21,2.2786458333333335,Critical,33da37c0
2025-09-02T19:05:39.560860,22,2.387152777777778,Critical,33da37c0
2025-09-02T19:05:43.017210,25,2.712673611111111,Critical,33da37c0
2025-09-02T19:05:46.287049,22,2.387152777777778,Critical,33da37c0
2025-09-02T19:05:49.394564,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:05:52.293199,17,1.8446180555555558,Extreme,33da37c0
2025-09-02T19:05:55.141806,18,1.9531250000000002,Extreme,33da37c0
2025-09-02T19:05:58.171319,16,1.7361111111111112,Extreme,33da37c0
2025-09-02T19:06:01.297983,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:06:04.306499,21,2.2786458333333335,Critical,33da37c0
2025-09-02T19:06:07.623652,22,2.387152777777778,Critical,33da37c0
2025-09-02T19:06:11.082602,25,2.712673611111111,Critical,33da37c0
2025-09-02T19:06:14.469994,22,2.387152777777778,Critical,33da37c0
2025-09-02T19:06:17.769472,19,2.0616319444444446,Critical,33da37c0
2025-09-02T19:06:20.947197,16,1.7361111111111112,Extreme,33da37c0
2025-09-02T19:06:24.133813,20,2.170138888888889,Critical,33da37c0
2025-09-02T19:06:27.015945,19,2.0616319444444446,Critical,33da37c0
2025-09-02T19:06:30.104512,22,2.387152777777778,Critical,33da37c0
2025-09-02T19:06:33.308627,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:06:36.913969,23,2.4956597222222223,Critical,33da37c0
2025-09-02T19:06:40.379659,25,2.712673611111111,Critical,33da37c0
2025-09-02T19:06:43.944378,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:06:47.243073,18,1.9531250000000002,Extreme,33da37c0
2025-09-02T19:06:50.438143,17,1.8446180555555558,Extreme,33da37c0
2025-09-02T19:06:53.664248,19,2.0616319444444446,Critical,33da37c0
2025-09-02T19:06:57.154982,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:07:00.467638,23,2.4956597222222223,Critical,33da37c0
2025-09-02T19:07:03.851459,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:07:07.063018,22,2.387152777777778,Critical,33da37c0
2025-09-02T19:07:10.368834,23,2.4956597222222223,Critical,33da37c0
2025-09-02T19:07:13.382681,20,2.170138888888889,Critical,33da37c0
2025-09-02T19:07:16.406150,17,1.8446180555555558,Extreme,33da37c0
2025-09-02T19:07:19.672857,21,2.2786458333333335,Critical,33da37c0
2025-09-02T19:07:22.953216,23,2.4956597222222223,Critical,33da37c0
2025-09-02T19:07:26.052686,21,2.2786458333333335,Critical,33da37c0
2025-09-02T19:07:29.271629,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:07:32.830242,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:07:36.109958,25,2.712673611111111,Critical,33da37c0
2025-09-02T19:07:39.392594,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:07:42.489053,18,1.9531250000000002,Extreme,33da37c0
2025-09-02T19:07:45.812699,20,2.170138888888889,Critical,33da37c0
2025-09-02T19:07:48.655203,13,1.410590277777778,Extreme,33da37c0
2025-09-02T19:07:52.109637,25,2.712673611111111,Critical,33da37c0
2025-09-02T19:07:55.395011,24,2.604166666666667,Critical,33da37c0
2025-09-02T19:07:58.694895,23,2.4956597222222223,Critical,33da37c0
