timestamp,count,density,density_level,feed_id
2025-09-01T17:32:15.881517,23,2.4956597222222223,Low,7b1cb9f6
2025-09-01T17:32:17.078902,24,2.604166666666667,Low,7b1cb9f6
2025-09-01T17:32:18.470874,20,2.170138888888889,Low,7b1cb9f6
2025-09-01T17:32:19.656049,21,2.2786458333333335,Low,7b1cb9f6
2025-09-01T17:32:21.277142,24,2.604166666666667,Low,7b1cb9f6
2025-09-01T17:32:22.404876,25,2.712673611111111,Low,7b1cb9f6
2025-09-01T17:32:23.525524,25,2.712673611111111,Low,7b1cb9f6
2025-09-01T17:32:25.780508,21,2.2786458333333335,Low,7b1cb9f6
2025-09-01T17:32:26.795995,22,2.387152777777778,Low,7b1cb9f6
2025-09-01T17:32:28.366657,24,2.604166666666667,Low,7b1cb9f6
2025-09-01T17:32:29.645517,22,2.387152777777778,Low,7b1cb9f6
2025-09-01T17:32:30.876019,24,2.604166666666667,Low,7b1cb9f6
2025-09-01T17:32:32.161597,24,2.604166666666667,Low,7b1cb9f6
2025-09-01T17:32:33.852526,23,2.4956597222222223,Low,7b1cb9f6
2025-09-01T17:32:34.801141,20,2.170138888888889,Low,7b1cb9f6
2025-09-01T17:32:36.074769,16,1.7361111111111112,Low,7b1cb9f6
2025-09-01T17:32:37.420766,16,1.7361111111111112,Low,7b1cb9f6
2025-09-01T17:32:38.383439,20,2.170138888888889,Low,7b1cb9f6
2025-09-01T17:32:39.154266,15,1.6276041666666667,Low,7b1cb9f6
2025-09-01T17:32:40.094178,20,2.170138888888889,Low,7b1cb9f6
2025-09-01T17:32:40.854824,14,1.5190972222222223,Low,7b1cb9f6
2025-09-01T17:32:41.683049,16,1.7361111111111112,Low,7b1cb9f6
2025-09-01T17:32:43.131541,21,2.2786458333333335,Low,7b1cb9f6
2025-09-01T17:32:44.226008,25,2.712673611111111,Low,7b1cb9f6
2025-09-01T17:32:45.171005,20,2.170138888888889,Low,7b1cb9f6
2025-09-01T17:32:46.053330,23,2.4956597222222223,Low,7b1cb9f6
2025-09-01T17:32:46.967584,22,2.387152777777778,Low,7b1cb9f6
2025-09-01T17:32:48.082165,24,2.604166666666667,Low,7b1cb9f6
2025-09-01T17:32:49.140041,24,2.604166666666667,Low,7b1cb9f6
2025-09-01T17:32:50.185248,25,2.712673611111111,Low,7b1cb9f6
2025-09-01T17:32:51.184852,26,2.821180555555556,Low,7b1cb9f6
2025-09-01T17:32:52.144104,26,2.821180555555556,Low,7b1cb9f6
2025-09-01T17:32:53.369823,22,2.387152777777778,Low,7b1cb9f6
2025-09-01T17:32:54.469373,23,2.4956597222222223,Low,7b1cb9f6
2025-09-01T17:32:55.525776,22,2.387152777777778,Low,7b1cb9f6
2025-09-01T17:32:56.397503,21,2.2786458333333335,Low,7b1cb9f6
2025-09-01T17:32:57.391187,21,2.2786458333333335,Low,7b1cb9f6
2025-09-01T17:32:58.288161,22,2.387152777777778,Low,7b1cb9f6
2025-09-01T17:32:59.553053,23,2.4956597222222223,Low,7b1cb9f6
2025-09-01T17:33:00.482684,26,2.821180555555556,Low,7b1cb9f6
2025-09-01T17:33:01.452657,22,2.387152777777778,Low,7b1cb9f6
2025-09-01T17:33:02.320985,17,1.8446180555555558,Low,7b1cb9f6
2025-09-01T17:33:03.718446,20,2.170138888888889,Low,7b1cb9f6
2025-09-01T17:33:05.163634,17,1.8446180555555558,Low,7b1cb9f6
2025-09-01T17:33:06.257523,20,2.170138888888889,Low,7b1cb9f6
2025-09-01T17:33:07.746943,17,1.8446180555555558,Low,7b1cb9f6
2025-09-01T17:33:09.005777,21,2.2786458333333335,Low,7b1cb9f6
2025-09-01T17:33:10.107856,16,1.7361111111111112,Low,7b1cb9f6
2025-09-01T17:33:11.065398,18,1.9531250000000002,Low,7b1cb9f6
2025-09-01T17:33:12.315448,21,2.2786458333333335,Low,7b1cb9f6
2025-09-01T17:33:13.431892,25,2.712673611111111,Low,7b1cb9f6
2025-09-01T17:33:14.711546,19,2.0616319444444446,Low,7b1cb9f6
2025-09-01T17:33:16.264443,21,2.2786458333333335,Low,7b1cb9f6
2025-09-01T17:33:17.415355,19,2.0616319444444446,Low,7b1cb9f6
2025-09-01T17:33:18.576967,23,2.4956597222222223,Low,7b1cb9f6
2025-09-01T17:33:19.619843,27,2.9296875,Low,7b1cb9f6
2025-09-01T17:33:20.994733,23,2.4956597222222223,Low,7b1cb9f6
2025-09-01T17:33:21.986991,22,2.387152777777778,Low,7b1cb9f6
2025-09-01T17:33:22.958341,20,2.170138888888889,Low,7b1cb9f6
2025-09-01T17:33:24.011015,25,2.712673611111111,Low,7b1cb9f6
2025-09-01T17:33:26.128688,21,2.2786458333333335,Low,7b1cb9f6
2025-09-01T17:33:27.938255,22,2.387152777777778,Low,7b1cb9f6
2025-09-01T17:33:29.070177,20,2.170138888888889,Low,7b1cb9f6
2025-09-01T17:33:30.301060,24,2.604166666666667,Low,7b1cb9f6
2025-09-01T17:33:31.492652,19,2.0616319444444446,Low,7b1cb9f6
2025-09-01T17:33:32.591936,20,2.170138888888889,Low,7b1cb9f6
2025-09-01T17:33:33.596153,18,1.9531250000000002,Low,7b1cb9f6
2025-09-01T17:33:34.604197,17,1.8446180555555558,Low,7b1cb9f6
2025-09-01T17:33:35.680158,22,2.387152777777778,Low,7b1cb9f6
2025-09-01T17:33:36.738563,17,1.8446180555555558,Low,7b1cb9f6
2025-09-01T17:33:38.221906,20,2.170138888888889,Low,7b1cb9f6
2025-09-01T17:33:39.029395,16,1.7361111111111112,Low,7b1cb9f6
2025-09-01T17:33:40.088718,19,2.0616319444444446,Low,7b1cb9f6
2025-09-01T17:33:40.918534,19,2.0616319444444446,Low,7b1cb9f6
2025-09-01T17:33:41.965234,25,2.712673611111111,Low,7b1cb9f6
2025-09-01T17:33:43.022554,20,2.170138888888889,Low,7b1cb9f6
2025-09-01T17:33:44.041535,22,2.387152777777778,Low,7b1cb9f6
2025-09-01T17:33:44.947922,19,2.0616319444444446,Low,7b1cb9f6
2025-09-01T17:33:45.977345,19,2.0616319444444446,Low,7b1cb9f6
2025-09-01T17:33:47.343228,24,2.604166666666667,Low,7b1cb9f6
2025-09-01T17:33:48.769314,26,2.821180555555556,Low,7b1cb9f6
2025-09-01T17:33:49.842546,26,2.821180555555556,Low,7b1cb9f6
2025-09-01T17:33:50.972926,23,2.4956597222222223,Low,7b1cb9f6
2025-09-01T17:33:52.269544,25,2.712673611111111,Low,7b1cb9f6
2025-09-01T17:33:53.279760,22,2.387152777777778,Low,7b1cb9f6
2025-09-01T17:33:54.499951,25,2.712673611111111,Low,7b1cb9f6
2025-09-01T17:33:55.757377,22,2.387152777777778,Low,7b1cb9f6
2025-09-01T17:33:56.706891,25,2.712673611111111,Low,7b1cb9f6
2025-09-01T17:33:58.459617,25,2.712673611111111,Low,7b1cb9f6
2025-09-01T17:33:59.397825,19,2.0616319444444446,Low,7b1cb9f6
2025-09-01T17:34:01.011578,22,2.387152777777778,Low,7b1cb9f6
2025-09-01T17:34:02.244414,20,2.170138888888889,Low,7b1cb9f6
2025-09-01T17:34:03.520605,19,2.0616319444444446,Low,7b1cb9f6
2025-09-01T17:34:04.721379,19,2.0616319444444446,Low,7b1cb9f6
2025-09-01T17:34:05.619102,20,2.170138888888889,Low,7b1cb9f6
2025-09-01T17:34:06.526519,19,2.0616319444444446,Low,7b1cb9f6
2025-09-01T17:34:07.469194,15,1.6276041666666667,Low,7b1cb9f6
2025-09-01T17:34:09.127773,16,1.7361111111111112,Low,7b1cb9f6
