timestamp,count,density,density_level,feed_id
2025-09-05T22:03:09.623406,20,2.170138888888889,Critical,b10f3e6b
2025-09-05T22:03:19.353562,36,3.9062500000000004,Critical,b10f3e6b
2025-09-05T22:03:24.438407,22,2.387152777777778,Critical,b10f3e6b
2025-09-05T22:03:30.032715,20,2.170138888888889,Critical,b10f3e6b
2025-09-05T22:03:38.267323,23,2.4956597222222223,Critical,b10f3e6b
2025-09-05T22:03:43.707468,25,2.712673611111111,Critical,b10f3e6b
2025-09-05T22:03:48.976566,34,3.6892361111111116,Critical,b10f3e6b
2025-09-05T22:03:54.010811,25,2.712673611111111,Critical,b10f3e6b
2025-09-05T22:03:59.342492,17,1.8446180555555558,Extreme,b10f3e6b
2025-09-05T22:04:04.559466,17,1.8446180555555558,Extreme,b10f3e6b
2025-09-05T22:04:10.134089,21,2.2786458333333335,Critical,b10f3e6b
2025-09-05T22:04:16.234319,21,2.2786458333333335,Critical,b10f3e6b
2025-09-05T22:04:21.488955,22,2.387152777777778,Critical,b10f3e6b
2025-09-05T22:04:27.159637,20,2.170138888888889,Critical,b10f3e6b
2025-09-05T22:04:32.927918,16,1.7361111111111112,Extreme,b10f3e6b
2025-09-05T22:04:39.203394,38,4.123263888888889,Critical,b10f3e6b
