timestamp,count,density,density_level,feed_id
2025-09-03T18:23:11.281121,17,1.8446180555555558,Extreme,0627610a
2025-09-03T18:23:17.058046,17,1.8446180555555558,Extreme,0627610a
2025-09-03T18:23:23.393808,20,2.170138888888889,Critical,0627610a
