timestamp,count,density,density_level,feed_id
2025-08-31T13:02:02.961631,20,2.170138888888889,Low,a88e77d7
2025-08-31T13:02:04.446825,17,1.8446180555555558,Low,a88e77d7
2025-08-31T13:02:06.090306,20,2.170138888888889,Low,a88e77d7
2025-08-31T13:02:07.760551,18,1.9531250000000002,Low,a88e77d7
2025-08-31T13:02:09.358532,16,1.7361111111111112,Low,a88e77d7
2025-08-31T13:02:11.136958,16,1.7361111111111112,Low,a88e77d7
2025-08-31T13:02:12.780958,24,2.604166666666667,Low,a88e77d7
2025-08-31T13:02:16.218826,19,2.0616319444444446,Low,a88e77d7
2025-08-31T13:02:17.772581,24,2.604166666666667,Low,a88e77d7
2025-08-31T13:02:19.404603,24,2.604166666666667,Low,a88e77d7
2025-08-31T13:02:21.136286,26,2.821180555555556,Low,a88e77d7
2025-08-31T13:02:22.724727,20,2.170138888888889,Low,a88e77d7
2025-08-31T13:02:24.431868,23,2.4956597222222223,Low,a88e77d7
2025-08-31T13:02:26.119321,21,2.2786458333333335,Low,a88e77d7
2025-08-31T13:02:27.764198,22,2.387152777777778,Low,a88e77d7
2025-08-31T13:02:29.217340,26,2.821180555555556,Low,a88e77d7
2025-08-31T13:02:30.589383,22,2.387152777777778,Low,a88e77d7
2025-08-31T13:02:31.906272,20,2.170138888888889,Low,a88e77d7
2025-08-31T13:02:32.860923,17,1.8446180555555558,Low,a88e77d7
2025-08-31T13:02:33.906578,16,1.7361111111111112,Low,a88e77d7
2025-08-31T13:02:35.135585,18,1.9531250000000002,Low,a88e77d7
2025-08-31T13:02:36.440813,20,2.170138888888889,Low,a88e77d7
2025-08-31T13:02:37.585722,16,1.7361111111111112,Low,a88e77d7
2025-08-31T13:02:38.825636,17,1.8446180555555558,Low,a88e77d7
2025-08-31T13:02:40.178747,22,2.387152777777778,Low,a88e77d7
2025-08-31T13:02:41.728076,25,2.712673611111111,Low,a88e77d7
2025-08-31T13:02:43.093785,21,2.2786458333333335,Low,a88e77d7
2025-08-31T13:02:44.420745,20,2.170138888888889,Low,a88e77d7
2025-08-31T13:02:45.858223,24,2.604166666666667,Low,a88e77d7
2025-08-31T13:02:47.370262,24,2.604166666666667,Low,a88e77d7
2025-08-31T13:02:48.540793,22,2.387152777777778,Low,a88e77d7
2025-08-31T13:02:49.641729,21,2.2786458333333335,Low,a88e77d7
2025-08-31T13:02:50.717374,20,2.170138888888889,Low,a88e77d7
2025-08-31T13:02:51.980520,25,2.712673611111111,Low,a88e77d7
2025-08-31T13:02:53.001183,21,2.2786458333333335,Low,a88e77d7
2025-08-31T13:02:54.123975,24,2.604166666666667,Low,a88e77d7
2025-08-31T13:02:55.668766,23,2.4956597222222223,Low,a88e77d7
2025-08-31T13:02:57.157285,21,2.2786458333333335,Low,a88e77d7
2025-08-31T13:02:58.658781,22,2.387152777777778,Low,a88e77d7
2025-08-31T13:03:00.323666,23,2.4956597222222223,Low,a88e77d7
2025-08-31T13:03:01.754751,17,1.8446180555555558,Low,a88e77d7
2025-08-31T13:03:03.274734,20,2.170138888888889,Low,a88e77d7
2025-08-31T13:03:04.881394,16,1.7361111111111112,Low,a88e77d7
