time,feed_id,entered,exited,occupancy
2025-08-23T19:36:00Z,7cc3f5dc,1,0,1
2025-08-23T19:36:01Z,7cc3f5dc,1,0,1
2025-08-23T19:36:02Z,7cc3f5dc,1,0,1
2025-08-23T19:36:04Z,7cc3f5dc,1,0,1
2025-08-23T19:36:05Z,7cc3f5dc,1,0,1
2025-08-23T19:36:06Z,7cc3f5dc,1,0,1
2025-08-23T19:36:07Z,7cc3f5dc,1,0,1
2025-08-23T19:36:08Z,7cc3f5dc,1,0,1
2025-08-23T19:36:09Z,7cc3f5dc,1,0,1
2025-08-23T19:36:10Z,7cc3f5dc,1,0,1
2025-08-23T19:36:11Z,7cc3f5dc,1,1,0
2025-08-23T19:36:13Z,7cc3f5dc,1,1,0
2025-08-23T19:36:14Z,7cc3f5dc,1,1,0
2025-08-23T19:36:16Z,7cc3f5dc,1,1,0
2025-08-23T19:36:17Z,7cc3f5dc,1,1,0
2025-08-23T19:36:18Z,7cc3f5dc,1,1,0
2025-08-23T19:36:20Z,7cc3f5dc,1,1,0
2025-08-23T19:36:21Z,7cc3f5dc,1,1,0
2025-08-23T19:36:22Z,7cc3f5dc,1,1,0
2025-08-23T19:36:23Z,7cc3f5dc,1,1,0
2025-08-23T19:36:24Z,7cc3f5dc,2,1,1
2025-08-23T19:36:26Z,7cc3f5dc,3,1,2
2025-08-23T19:36:27Z,7cc3f5dc,3,1,2
2025-08-23T19:36:28Z,7cc3f5dc,3,1,2
2025-08-23T19:36:29Z,7cc3f5dc,3,1,2
2025-08-23T19:36:30Z,7cc3f5dc,3,1,2
2025-08-23T19:36:31Z,7cc3f5dc,3,1,2
2025-08-23T19:36:32Z,7cc3f5dc,3,1,2
2025-08-23T19:36:33Z,7cc3f5dc,3,1,2
2025-08-23T19:36:34Z,7cc3f5dc,3,1,2
2025-08-23T19:36:35Z,7cc3f5dc,3,1,2
2025-08-23T19:36:37Z,7cc3f5dc,3,1,2
2025-08-23T19:36:38Z,7cc3f5dc,3,1,2
2025-08-23T19:36:39Z,7cc3f5dc,3,1,2
2025-08-23T19:36:40Z,7cc3f5dc,3,1,2
2025-08-23T19:36:41Z,7cc3f5dc,3,1,2
2025-08-23T19:36:42Z,7cc3f5dc,3,2,1
2025-08-23T19:36:43Z,7cc3f5dc,3,2,1
2025-08-23T19:36:44Z,7cc3f5dc,3,2,1
2025-08-23T19:36:45Z,7cc3f5dc,3,2,1
2025-08-23T19:36:47Z,7cc3f5dc,3,2,1
2025-08-23T19:36:48Z,7cc3f5dc,3,2,1
2025-08-23T19:36:50Z,7cc3f5dc,3,2,1
2025-08-23T19:36:51Z,7cc3f5dc,3,2,1
2025-08-23T19:36:52Z,7cc3f5dc,3,2,1
2025-08-23T19:36:53Z,7cc3f5dc,3,2,1
2025-08-23T19:36:54Z,7cc3f5dc,3,2,1
2025-08-23T19:36:55Z,7cc3f5dc,3,2,1
2025-08-23T19:36:56Z,7cc3f5dc,3,2,1
2025-08-23T19:36:57Z,7cc3f5dc,3,2,1
2025-08-23T19:36:58Z,7cc3f5dc,3,2,1
2025-08-23T19:36:59Z,7cc3f5dc,3,2,1
2025-08-23T19:37:00Z,7cc3f5dc,3,2,1
2025-08-23T19:37:01Z,7cc3f5dc,3,2,1
2025-08-23T19:37:02Z,7cc3f5dc,3,2,1
2025-08-23T19:37:03Z,7cc3f5dc,3,3,0
2025-08-23T19:37:04Z,7cc3f5dc,3,3,0
2025-08-23T19:37:05Z,7cc3f5dc,3,3,0
2025-08-23T19:37:06Z,7cc3f5dc,4,3,1
2025-08-23T19:37:07Z,7cc3f5dc,4,3,1
2025-08-23T19:37:08Z,7cc3f5dc,4,3,1
2025-08-23T19:37:09Z,7cc3f5dc,4,3,1
2025-08-23T19:37:10Z,7cc3f5dc,5,3,2
2025-08-23T19:37:11Z,7cc3f5dc,5,3,2
2025-08-23T19:37:12Z,7cc3f5dc,5,3,2
2025-08-23T19:37:13Z,7cc3f5dc,5,3,2
2025-08-23T19:37:14Z,7cc3f5dc,5,3,2
2025-08-23T19:37:15Z,7cc3f5dc,5,3,2
2025-08-23T19:37:16Z,7cc3f5dc,5,3,2
2025-08-23T19:37:17Z,7cc3f5dc,5,3,2
2025-08-23T19:37:18Z,7cc3f5dc,5,3,2
2025-08-23T19:37:19Z,7cc3f5dc,5,3,2
2025-08-23T19:37:20Z,7cc3f5dc,5,3,2
2025-08-23T19:37:21Z,7cc3f5dc,5,3,2
2025-08-23T19:37:22Z,7cc3f5dc,5,3,2
2025-08-23T19:37:23Z,7cc3f5dc,5,3,2
2025-08-23T19:37:24Z,7cc3f5dc,5,3,2
2025-08-23T19:37:25Z,7cc3f5dc,5,3,2
2025-08-23T19:37:26Z,7cc3f5dc,5,3,2
2025-08-23T19:37:27Z,7cc3f5dc,5,3,2
2025-08-23T19:37:28Z,7cc3f5dc,5,3,2
2025-08-23T19:37:29Z,7cc3f5dc,5,3,2
2025-08-23T19:37:30Z,7cc3f5dc,5,4,1
2025-08-23T19:37:33Z,7cc3f5dc,5,4,1
2025-08-23T19:37:34Z,7cc3f5dc,5,4,1
2025-08-23T19:37:35Z,7cc3f5dc,5,4,1
2025-08-23T19:37:36Z,7cc3f5dc,5,4,1
2025-08-23T19:37:37Z,7cc3f5dc,5,4,1
2025-08-23T19:37:39Z,7cc3f5dc,5,4,1
2025-08-23T19:37:40Z,7cc3f5dc,5,4,1
2025-08-23T19:37:41Z,7cc3f5dc,5,4,1
2025-08-23T19:37:42Z,7cc3f5dc,5,4,1
