time,feed_id,entered,exited,occupancy
2025-08-23T11:54:23Z,a6707943,7,5,2
2025-08-23T11:54:24Z,a6707943,7,5,2
2025-08-23T11:54:25Z,a6707943,7,5,2
2025-08-23T11:54:26Z,a6707943,7,5,2
2025-08-23T11:54:27Z,a6707943,7,5,2
2025-08-23T11:54:28Z,a6707943,7,6,1
2025-08-23T11:54:29Z,a6707943,8,6,2
2025-08-23T11:54:30Z,a6707943,8,7,1
2025-08-23T11:54:31Z,a6707943,8,7,1
2025-08-23T11:54:32Z,a6707943,8,7,1
2025-08-23T11:54:33Z,a6707943,8,7,1
2025-08-23T11:54:34Z,a6707943,8,7,1
2025-08-23T11:54:35Z,a6707943,8,7,1
2025-08-23T11:54:36Z,a6707943,8,7,1
2025-08-23T11:54:37Z,a6707943,8,7,1
2025-08-23T11:54:38Z,a6707943,8,7,1
2025-08-23T11:54:39Z,a6707943,8,7,1
2025-08-23T11:54:40Z,a6707943,8,7,1
2025-08-23T11:54:41Z,a6707943,8,7,1
2025-08-23T11:54:42Z,a6707943,8,7,1
2025-08-23T11:54:43Z,a6707943,8,7,1
2025-08-23T11:54:44Z,a6707943,8,7,1
2025-08-23T11:54:45Z,a6707943,8,7,1
2025-08-23T11:54:46Z,a6707943,8,7,1
2025-08-23T11:54:47Z,a6707943,8,7,1
2025-08-23T11:54:48Z,a6707943,8,7,1
2025-08-23T11:54:49Z,a6707943,8,7,1
2025-08-23T11:54:50Z,a6707943,8,7,1
2025-08-23T11:54:51Z,a6707943,8,8,0
2025-08-23T11:54:52Z,a6707943,8,8,0
2025-08-23T11:54:53Z,a6707943,8,8,0
2025-08-23T11:54:54Z,a6707943,8,8,0
2025-08-23T11:54:55Z,a6707943,8,8,0
2025-08-23T11:54:56Z,a6707943,8,8,0
2025-08-23T11:54:57Z,a6707943,8,8,0
2025-08-23T11:54:58Z,a6707943,8,8,0
2025-08-23T11:54:59Z,a6707943,8,8,0
2025-08-23T11:55:00Z,a6707943,8,8,0
2025-08-23T11:55:01Z,a6707943,8,8,0
2025-08-23T11:55:02Z,a6707943,8,8,0
2025-08-23T11:55:03Z,a6707943,8,8,0
2025-08-23T11:55:04Z,a6707943,8,8,0
2025-08-23T11:55:05Z,a6707943,8,8,0
2025-08-23T11:55:06Z,a6707943,8,8,0
2025-08-23T11:55:07Z,a6707943,8,8,0
